STUDYID	DOMAIN	SUBJIDN	GFGRPID	GFREFID	GFTESTCD	GFTEST	GFTSTDTL	GFCAT	GFORRES	GFORRESU	GFORREF	GFRESCAT	GFGENREF	GFSYM	GFGENLOC	GFGENSR	GFSEQID	GFPVRID	GFSTAT	GFREASND	GFNAM	GFSPEC	MATRIX	GFMETHOD	GFANMETH	VISIT	GFDTC	GFTPT	GFTPTREF	GFTPTNUM	GFSIGDTL	SWVER
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-7704				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-510-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		19				GRCh38 miRBase V22				hsa-miR-4530				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4716-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		7				GRCh38 miRBase V22				hsa-miR-512-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		5				GRCh38 miRBase V22				hsa-miR-151b				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6889-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4777-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3131				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-181b-2-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		9				GRCh38 miRBase V22				hsa-miR-4538				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		358				GRCh38 miRBase V22				hsa-miR-29b-1-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-30b-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4735-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-378j				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-376a-2-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		474				GRCh38 miRBase V22				hsa-miR-6744-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		26				GRCh38 miRBase V22				hsa-miR-331-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		49				GRCh38 miRBase V22				hsa-miR-3118				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		13				GRCh38 miRBase V22				hsa-miR-6791-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		20				GRCh38 miRBase V22				hsa-miR-1286				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4667-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4746-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-548bb-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4661-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-4513				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-3142				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-6829-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		7693				GRCh38 miRBase V22				hsa-miR-12122				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3682-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4774-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4802-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6132				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3130-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3147				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-378b				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-548o-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-let-7d-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-5090				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-194-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		31				GRCh38 miRBase V22				hsa-miR-3122				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4283				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-4759				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-570-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6869-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-548au-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4671-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-126-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-23c				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-5196-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-548p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6126				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		20				GRCh38 miRBase V22				hsa-miR-1237-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6507-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-30d-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-576-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		7				GRCh38 miRBase V22				hsa-miR-6792-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4782-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		140				GRCh38 miRBase V22				hsa-miR-4328				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		1715				GRCh38 miRBase V22				hsa-miR-515-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6763-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4731-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-1292-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		70				GRCh38 miRBase V22				hsa-miR-6842-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-519d-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3162-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		22				GRCh38 miRBase V22				hsa-miR-5583-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6809-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4715-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		19				GRCh38 miRBase V22				hsa-miR-3681-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6726-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		54				GRCh38 miRBase V22				hsa-miR-548au-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3059-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-6718-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4317				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		11637				GRCh38 miRBase V22				hsa-miR-5002-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		4				GRCh38 miRBase V22				hsa-miR-542-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		102632				GRCh38 miRBase V22				hsa-miR-873-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-340-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-378a-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-7843-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-4742-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		471				GRCh38 miRBase V22				hsa-miR-4511				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		45				GRCh38 miRBase V22				hsa-miR-4524b-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		6				GRCh38 miRBase V22				hsa-miR-5681a				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-3681-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		1				GRCh38 miRBase V22				hsa-miR-215-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		2				GRCh38 miRBase V22				hsa-miR-3667-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		59				GRCh38 miRBase V22				hsa-miR-4769-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		22				GRCh38 miRBase V22				hsa-miR-450a-5p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-330-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-574-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		0				GRCh38 miRBase V22				hsa-miR-505-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
1234-5678	GF	9090319832		TEST0001_32	TRNSCPTN	Transcription	FRAGMENT COUNT		48				GRCh38 miRBase V22				hsa-miR-6831-3p				ExternalSupplierName	miRNA	PLASMA	NEXT GENERATION SEQUENCING		VISIT 05						nf-core/smrnaseq: v2.3.1-g5901bea
